score_exp_1,score_exp_2,score_exp_3,score_exp_4,score_exp_5,score_exp_6,score_exp_7
2.2255685329437256,1.7802656888961792,1.6768333911895752,1.873300552368164,1.5124024152755737,1.5785831212997437,1.4138798713684082
2.2255685329437256,1.7802656888961792,1.6768333911895752,1.873300552368164,1.5124024152755737,1.5785831212997437,1.4138798713684082
2.2255685329437256,1.7802656888961792,1.6768333911895752,1.873300552368164,1.5124024152755737,1.5785831212997437,1.4138798713684082
2.2255685329437256,1.7802656888961792,1.6768333911895752,1.873300552368164,1.5124024152755737,1.5785831212997437,1.4138798713684082
